text,label
بص حواليك واقرا احوال البلاد والعباد بدايه عز افندي جالنا منين واشتري شركت الحديد من مين وبكام وفي فتره وجيزه وفي غفله من الزمان اصبح معاه كام وياتري بيلعب لوحده ولاوراه ناس بالسلطه وهو مجرد صوره بتخفي وراها اشرار اقسموا علي تدمير البلادلعقد بداخلهم ولامن اجل مصلحه اليهود كمان00نوايب حزبك فسادهم للركب ولاانت مش شايفهم كمان بص وشوف واحد بتاع قمار ومن قبله حبيب وغاوي نسوان وحرامي اراضي بوسام علي صدره اتحطله نشان وواحد بيصدر الغاز لاسراييل ببلاش وبمباركه منكم بغرض تدمير اخوان لنا في الاسلام وواحد جلبلنا من اليهود حبوب مسرطنه لتدمير العباد والاقصي بيصرخ ويستغيث ولاحول ولاقوه اهل السلطه خرجوا يشجعوا الكوره وعلي اخوانهم في الجزاير عملوا رجاله ياولاد وحرقوا اعلامها وطردوا سفيرها وسبوا شهدايها والاقصي مازال بيصرخ والله ياولاد وعز تاني راجع وطالع علينا يولع الحديد لاجل مايخرب بيوت العباد وبيطلب كمان من اهل السلطه لاجل ماتسانده في تجاه الاثار ياولاد وولاد البلد اتشردوا اب وولد وبنت وست كمان باسم الخصخصه الليباسمها باعوا الشركات لبعضهم بابخس الاثمان وهبا اصبحوا اصحاب مليارات من دم العباد الشقيانه ياولاد000حقيقي خساره والف خساره علي اللي مسكوا البلد وخلوها خرده ياولاد0000بس لازم تعرف ويعرفوا ان اخر الانحدار بتكون بدايه النهايه والخلاص من الظلم والظالمين ياولاد دي سنت الكون واقرا وخليهم معاك يقروا التاريخ كويس منذ فرعون وانت جاي بالتاريخ لقدام 000مافيش ظالم كمل بظلمه علي الارض لان ربك دايما للظالم وللظلم متربص ولايمكن ينسي عبده المظلوم وهو القايل سبحانه عبدي وعزتي وجلالي لانصرنك ولو بعد حين 000واخيرا اتمني ان تعمل حاجه كويسه تخلي الناس تحبك كانسان وفي ذات الوقت تلقي بيها ربك وهوراض عنك لان كل كلاب السلطه لن ينفعوك بدايه اذا هبت ثوره الجياع ومعها الطوفان فكل منهم سيقول نفسي تفسي لانها طبيعه الخسيس والجبان واللي اتربي وجعل من نفسه عبد للانسان وفي الاخره سيكونوا عليك شهود كمان000نصيحتي لك توضاء وصلي ركعتين وامسك بكتاب الله عز وجل وتدبر اياته علها تنير لك بصيرتك وتعمل حاجه يكون من شانها اصلاح حال البلاد والعباد 00000مواطن مسلم مصري يحزنه حال مالت اليه حال البلاد والعباد 0000ارجو النشر مع جزيل الشكر 0,EGY
تواصلت ردود الفعل العربيه والدوليه علي الغاره الاسراييليه التي استهدفت موقع رادار سوريا في لبنان اسفرت عن مقتل جنود سوريين واصابه اخرين فقد حمل ريتشارد باوتشر الناطق باسم الخارجيه الامريكيه حزب الله مسووليه التصعيد علي الجبهه اللبنانيه وتتهم كوفي عنان الامين العام للامم المتحده اسراييل وحزب الله بانتهاك الاتفاقيات بشان الحدود واجري عنان اتصالين هاتفيين مع رييس وزراء اسراييل ارييل شارون ورييس الوزراء اللبناني رفيق الحريري ودعاهم الي الهدوء وضبط النفس وكان وزير الخارجيه السوري فاروق الشرع قد توعد اسراييل بانها ستدفع الثمن في الزمان والمكان اللذين تحددهما سوريا كما رفعت سوريا درجه تاهب قواتها في لبنان وقد وصف الرييس المصري حسني مبارك الغاره بالعدوان السافر ودعا القوي الدوليه المعنيه بتحقيق السلام في الشرق الاوسط الي تحمل مسوولياتها وفي عمان اعتبر الرييس الفلسطيني ياسر عرفات الغاره الاسراييليه علي الموقع السوري تصعيدا خطيرا يهدد المنطقه باسرها كما وصفها وزير الخارجيه الاردني عبد الاله الخطيب بانها تصعيد غير مبرر يمكن ان يوثر علي استقرار المنطقه وشجبت جامعه الدول العربيه الهجوم واتهمت حكومه ارييل شارون بالسعي الي جر المنطقه الي حافه الهاويه وقالت قطر التي تراس منظمه الموتمر الاسلامي ان الهجوم يمثل عوده الي دوامه العنف,MSA
فكان اناس لتجنب وقوع مزيد اسبوع يعني دي تي فلهذا انا عايزك,NOR
يعني لو اخذنا كمثال ثقه المواطن لاليكس عيونك واسع واعطيت اقوال الاصلاحيه وشنو اللي تريده,GLF
تاني حاجه اللي ما تعرفوش ان كل الاختصاصات المعروضه في القانون ده هيا ذاتها اختصاصات النيابه الاداريه في المانيا حاليا,EGY
تنديد مشفر خيما المسبار برغاني يعني قعدنا برغن خبر كل فعل ما كان مشفره,NOR
اعتقد ان الزبلكاويه عرفوامين اللي عايز اي حاجه يخش فيها الاهلي بدليل وجود احمد غانم وحازم امام وعمر جابر واحنا معندناش غير احمد علي ان شاء الله يتسرح اخر الموسم واحد يقولي احمد فتحي اقوله ان هو مكانه المفضل وسط الملعب,EGY
وانت مالك البرادعي يروح هنا او هنا مالك انت يا خويا خليك في شغلك انت بقي لك كام سنه محافظ وصلت المحافظه لغايه فين يا بتاع البرادعه والناس عندك بتشرب مياه المجاري والامراض هدت حيلهم والنبي تتنيل علي عين اهلك وتلتفت لشغلك احسن يا فاشل,EGY
ده اخوه كمان اللي قاوم الشرطه واصاب واحد منها اخلوا سبيله..,EGY
المهم عندي انهم وهايدي اللون عنوان وليد وان تسعه والد زوجتي التحول لهم شهر تري صدقني شهر عسل مع شعبه ولا,GLF
اجتماعي,GLF
سميناها مجازا بس مواضع تلفزيونيا,GLF
لا ما فيش بالعالم,GLF
انا اي خبر في عز لازم اقراه وانا عاصر علي نفسي لمونه ارحم نفسك يا اخي هتودي البلد في دايه وطول ما الحكومه ماسكها شويه منتفعين مصر عمرها ما هتتغير,EGY
عاش عاش او الخليج ترجع الجولان هذا تعامل وفي,GLF
كل شيء اضرب لك مثل اه يوم من الايام معه ملف كبير كذا هو طبعا هو جالس هو والطمر ومجال السلطه من المحامين بتوعي والسكرتاريه فمسك ورقه وقف تعرف واحد اسمه فيصل مولوي 80,LAV
هذه الكلمات التي تستهدف تقويه عزيمه الشعب الامريكي كما ذكرنا قبلا هذه النشره ادلي الرييس الامريكي بخطاب الرابع نستمع,MSA
ما بعرف حضرتك واضح بس اللي متاكد منه انه في شيء من البيت لازم نعرف والا ما اخبارك انفتاح,LAV
ولا هو هيقضيها جوامع وكنايس وبس,EGY
ولكن الوضع الحالي لا نعرف التسعينات كانت امريكا الدوله العظمي الوحيده ربحت الحرب البارده وكانت لها فتره حوالي عشر سنوات قررت ما يحصل علي المستوي الدولي تغيرت الظروف من هذه النظره وهناك طموح روسيه جد جديده في في هذا الموضوع لذلك وثانيا هناك تخوف كبير من حرب اهليه تتصاعد اكثر في سوريا طبعا هناك من يقول ان الحرب الاهليه وارده وربما تحصل حتي بدون تدخل ولذلك فهناك نقاش دايم داخل الاداره وخارج الاداره,LAV
ده حتي ابو تريكه وبركات كانهم اول مره يلعبوا كوره . اول مره اشوف تريكه مكشر ومتنكد .,EGY
1- رييس الاتحاد العام لنقا بات عمال مصر حسين قاسم علي مجاور الفاسدين . هو اسمه كده . سمكري سيارات اصلا . وفجاه اصبح مليونيرا مساهم بنسبه 25%من اسهم شركه اسمنت السويس . شريك بنسبه 50% في مجموعه شركات المرشدي وعضو مجلس ادارتها . ومتزوج من زيزي الرقاصه وعنده ولدين و بنت الولدين الاول حرامي سيارات ومسجل والثاني مسجل مخدرات . مكروه من عمال مصر وبخاصه عمال الاتحاد اللي هو رييسه .,EGY
